"Date","Price","Open","High","Low","Vol.","Change %"
"May 24, 2019","25.800","25.800","26.352","25.632","77.06K","0.75%"
"May 23, 2019","25.608","26.400","26.496","25.560","96.39K","-2.65%"
"May 22, 2019","26.304","26.376","26.808","26.112","111.45K","0.09%"
"May 21, 2019","26.280","25.800","26.400","25.464","71.20K","1.96%"
"May 20, 2019","25.776","26.400","26.400","25.296","69.71K","-1.01%"
"May 17, 2019","26.040","26.400","26.472","25.536","111.18K","-1.36%"
"May 16, 2019","26.400","24.960","26.592","24.744","298.74K","6.80%"
"May 15, 2019","24.720","24.840","24.960","23.940","53.40K","0.98%"
"May 14, 2019","24.480","23.400","24.648","23.400","110.34K","5.05%"
"May 13, 2019","23.304","24.264","24.648","23.244","100.50K","-4.71%"
"May 10, 2019","24.456","24.024","25.200","23.868","113.12K","3.56%"
"May 09, 2019","23.616","24.888","24.888","23.448","94.22K","-4.93%"
"May 08, 2019","24.840","24.288","24.840","23.868","66.38K","2.78%"
"May 07, 2019","24.168","24.840","24.960","23.796","62.52K","-2.42%"
"May 06, 2019","24.768","24.552","25.080","23.772","88.90K","-1.71%"
"May 03, 2019","25.200","24.528","25.608","24.336","86.91K","2.84%"
"May 02, 2019","24.504","25.368","25.440","24.264","113.68K","-3.13%"
"Apr 30, 2019","25.296","25.200","25.680","24.600","146.18K","1.44%"
"Apr 29, 2019","24.936","22.800","24.936","22.224","179.56K","3.08%"
"Apr 26, 2019","24.192","23.640","24.816","22.308","211.00K","2.34%"
"Apr 25, 2019","23.640","23.820","23.916","23.280","95.93K","-0.25%"
"Apr 24, 2019","23.700","23.616","24.528","23.280","252.64K","0.66%"
"Apr 23, 2019","23.544","22.428","23.736","22.032","195.33K","6.40%"
"Apr 18, 2019","22.128","21.840","22.260","21.708","39.75K","0.22%"
"Apr 17, 2019","22.080","22.212","22.584","21.672","88.32K","-1.50%"
"Apr 16, 2019","22.416","22.032","22.716","22.032","131.46K","1.08%"
"Apr 15, 2019","22.176","21.612","22.428","21.264","156.26K","2.10%"
"Apr 12, 2019","21.720","21.192","22.104","20.784","155.77K","1.86%"
"Apr 11, 2019","21.324","22.788","23.268","21.024","373.17K","-5.38%"
"Apr 10, 2019","22.536","21.060","22.536","20.940","323.97K","8.43%"
"Apr 09, 2019","20.784","19.692","21.168","19.488","249.91K","4.78%"
"Apr 08, 2019","19.836","19.452","19.908","19.080","67.39K","1.35%"
"Apr 05, 2019","19.572","19.344","19.920","19.020","92.40K","1.49%"
"Apr 04, 2019","19.284","19.800","19.800","18.876","93.97K","-1.71%"
"Apr 03, 2019","19.620","18.600","19.680","18.588","256.50K","5.83%"
"Apr 02, 2019","18.540","18.168","18.744","17.760","100.09K","3.00%"
"Apr 01, 2019","18.000","17.760","18.360","17.700","107.20K","1.69%"
"Mar 29, 2019","17.700","17.472","17.772","17.424","21.40K","0.89%"
"Mar 28, 2019","17.544","17.592","17.844","17.424","38.49K","-0.95%"
"Mar 27, 2019","17.712","17.880","18.360","17.532","74.06K","-0.74%"
"Mar 26, 2019","17.844","17.676","17.976","17.280","54.85K","1.02%"
"Mar 25, 2019","17.664","17.352","18.480","17.352","107.56K","3.66%"
"Mar 22, 2019","17.040","17.448","17.448","16.884","36.64K","-1.25%"
"Mar 21, 2019","17.256","17.508","17.544","16.992","46.55K","-1.57%"
"Mar 20, 2019","17.532","17.388","18.036","17.184","73.01K","0.62%"
"Mar 19, 2019","17.424","17.076","17.556","17.076","18.38K","1.82%"
"Mar 18, 2019","17.112","17.556","17.640","17.088","31.84K","-1.66%"
"Mar 15, 2019","17.400","17.160","17.640","16.980","62.49K","2.11%"
"Mar 14, 2019","17.040","17.040","17.424","16.980","39.25K","0.00%"
"Mar 13, 2019","17.040","17.040","17.436","16.956","35.64K","-0.14%"
"Mar 12, 2019","17.064","17.040","17.256","16.800","33.44K","1.14%"
"Mar 11, 2019","16.872","16.800","17.256","16.692","44.78K","0.36%"
"Mar 08, 2019","16.812","16.860","16.992","16.212","93.70K","-1.34%"
"Mar 07, 2019","17.040","18.192","18.192","16.800","178.70K","-6.39%"
"Mar 06, 2019","18.204","18.444","18.504","18.084","34.73K","-1.49%"
"Mar 05, 2019","18.480","18.468","18.672","18.012","48.91K","-0.13%"
"Mar 04, 2019","18.504","17.976","18.996","17.976","157.29K","3.14%"
"Mar 01, 2019","17.940","17.520","17.952","17.412","66.44K","2.26%"
"Feb 28, 2019","17.544","17.640","17.772","17.424","29.38K","-0.27%"
"Feb 27, 2019","17.592","18.228","18.228","17.580","44.33K","-3.23%"
"Feb 26, 2019","18.180","17.532","18.288","17.160","85.89K","3.48%"
"Feb 25, 2019","17.568","17.880","18.084","17.556","56.43K","-1.41%"
"Feb 22, 2019","17.820","17.556","18.348","17.460","107.08K","2.27%"
"Feb 21, 2019","17.424","17.940","17.940","17.400","45.01K","-2.42%"
"Feb 20, 2019","17.856","17.784","18.000","16.920","77.74K","1.29%"
"Feb 19, 2019","17.628","17.640","18.240","17.172","148.75K","-0.27%"
"Feb 18, 2019","17.676","16.320","17.976","16.320","311.54K","8.71%"
"Feb 15, 2019","16.260","15.588","16.476","15.480","55.73K","4.96%"
"Feb 14, 2019","15.492","15.660","15.768","15.408","22.33K","0.16%"
"Feb 13, 2019","15.468","15.780","15.840","15.444","21.11K","-1.83%"
"Feb 12, 2019","15.756","16.080","16.200","15.600","41.79K","-0.91%"
"Feb 11, 2019","15.900","15.612","15.924","15.504","35.12K","2.71%"
"Feb 08, 2019","15.480","15.852","15.852","15.360","51.22K","-2.35%"
"Feb 07, 2019","15.852","16.464","16.680","15.852","62.22K","-3.86%"
"Feb 06, 2019","16.488","16.548","17.004","15.876","156.16K","1.63%"
"Feb 05, 2019","16.224","15.060","16.680","15.060","167.20K","9.30%"
"Feb 04, 2019","14.844","14.988","15.024","14.640","62.59K","0.41%"
"Feb 01, 2019","14.784","15.528","15.528","14.676","93.27K","-4.72%"
"Jan 31, 2019","15.516","15.948","16.248","15.264","117.42K","-1.07%"
"Jan 30, 2019","15.684","16.092","16.248","15.504","103.62K","-3.26%"
"Jan 29, 2019","16.212","15.900","16.728","15.744","118.73K","1.50%"
